,m,r,1
0,0.0,0.0,0.3245
1,0.0,1.0,0.33399999999999996
2,0.0,2.0,0.3255
3,0.0,3.0,0.3315
4,0.0,4.0,0.3165
5,0.0,5.0,0.33499999999999996
6,0.0,6.0,0.32299999999999995
7,0.0,7.0,0.3345
8,0.0,8.0,0.3295
9,0.0,9.0,0.3185
10,1.0,0.0,0.3195
11,1.0,1.0,0.31799999999999995
12,1.0,2.0,0.3335
13,1.0,3.0,0.33799999999999997
14,1.0,4.0,0.32499999999999996
15,1.0,5.0,0.3395
16,1.0,6.0,0.3275
17,1.0,7.0,0.3265
18,1.0,8.0,0.32199999999999995
19,1.0,9.0,0.3375
20,2.0,0.0,0.3405
21,2.0,1.0,0.32799999999999996
22,2.0,2.0,0.35050000000000003
23,2.0,3.0,0.33199999999999996
24,2.0,4.0,0.3395
25,2.0,5.0,0.3355
26,2.0,6.0,0.33799999999999997
27,2.0,7.0,0.32399999999999995
28,2.0,8.0,0.33699999999999997
29,2.0,9.0,0.34099999999999997
30,3.0,0.0,0.33399999999999996
31,3.0,1.0,0.3295
32,3.0,2.0,0.3355
33,3.0,3.0,0.3425
34,3.0,4.0,0.34950000000000003
35,3.0,5.0,0.34199999999999997
36,3.0,6.0,0.33099999999999996
37,3.0,7.0,0.32999999999999996
38,3.0,8.0,0.3375
39,3.0,9.0,0.3355
40,4.0,0.0,0.3415
41,4.0,1.0,0.34950000000000003
42,4.0,2.0,0.34650000000000003
43,4.0,3.0,0.3335
44,4.0,4.0,0.3425
45,4.0,5.0,0.34650000000000003
46,4.0,6.0,0.33799999999999997
47,4.0,7.0,0.3405
48,4.0,8.0,0.346
49,4.0,9.0,0.3405
50,5.0,0.0,0.34750000000000003
51,5.0,1.0,0.348
52,5.0,2.0,0.33399999999999996
53,5.0,3.0,0.3325
54,5.0,4.0,0.34199999999999997
55,5.0,5.0,0.3375
56,5.0,6.0,0.3355
57,5.0,7.0,0.3375
58,5.0,8.0,0.31799999999999995
59,5.0,9.0,0.32599999999999996
60,10.0,0.0,0.3405
61,10.0,1.0,0.34650000000000003
62,10.0,2.0,0.33799999999999997
63,10.0,3.0,0.3405
64,10.0,4.0,0.33999999999999997
65,10.0,5.0,0.345
66,10.0,6.0,0.347
67,10.0,7.0,0.3345
68,10.0,8.0,0.3335
69,10.0,9.0,0.33699999999999997
70,20.0,0.0,0.35350000000000004
71,20.0,1.0,0.34950000000000003
72,20.0,2.0,0.36450000000000005
73,20.0,3.0,0.34950000000000003
74,20.0,4.0,0.347
75,20.0,5.0,0.351
76,20.0,6.0,0.35
77,20.0,7.0,0.356
78,20.0,8.0,0.35850000000000004
79,20.0,9.0,0.34950000000000003
